Time (s),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Absolute (rad/s)
8.871609875,0.55843848,0.985349417,0.439263374,1.214791884
8.881641875,0.513067067,1.419332147,0.309894323,1.540706347
8.891674875,0.482934445,1.498266339,0.341531605,1.610798417
8.901706875,0.445726723,1.641537786,0.456920952,1.76127663
8.911739875,0.474094987,1.684470892,0.606051564,1.851892746
8.921772875,0.670336723,1.180334926,0.72369206,1.538269176
8.931804875,0.893136263,0.795068681,0.773670018,1.424216236
8.941837875,1.008979797,0.419357389,0.816370845,1.363950955
8.951869875,1.021371841,0.206264004,0.794626415,1.310410782
8.961902875,0.977220237,0.513249517,0.660396457,1.286276774
8.971935875,0.914864719,0.895826697,0.503538132,1.375875567
8.981967875,0.774245024,0.822042584,0.482421219,1.227981922
8.992000875,0.514220893,0.735511661,0.541020572,1.047904475
9.002032875,0.17895481,0.457690567,0.611200273,0.784264785
9.012065875,-0.08202298,0.077918991,0.659719884,0.669350031
9.022098875,-0.111455157,-0.297360271,0.623543203,0.699751034
9.032130875,-0.015877238,-0.577522159,0.51195699,0.771935159
9.042163875,0.152396336,-0.744300365,0.340622038,0.832604978
9.052195875,0.358535111,-0.896470189,0.206330806,0.98730878
9.062228875,0.648131609,-0.826858223,0.056192957,1.052105865
9.072261875,0.957850277,-0.74058032,-0.063389897,1.212416861
9.082293875,1.081016541,-0.779355288,-0.08417201,1.335318821
9.092326875,0.964002788,-0.829627514,0.01525365,1.271933906
9.102358875,0.587809265,-0.668074787,0.3212201,0.94605814
9.112391875,0.066396669,-0.385158956,0.627463102,0.739233308
9.122424875,-0.355097145,-0.147632137,0.795094848,0.883212911
9.132456875,-0.553943455,0.012678709,0.775521398,0.953125144
9.142489875,-0.506387889,0.050426677,0.700551689,0.865877712
9.152521875,-0.294487655,-0.11487893,0.642150939,0.715735968
9.162554875,-0.090298407,-0.361402094,0.64528352,0.74508798
9.172587875,0.044759817,-0.622490108,0.741883874,0.969478756
9.182619875,0.123155825,-0.822201371,0.921349764,1.240994698
9.192652875,0.207771108,-0.927585602,1.060565948,1.424213472
9.202685875,0.248371497,-0.862752378,1.118615627,1.434339914
9.212717875,0.204764098,-0.621597052,1.198687911,1.365710049
9.222750875,0.121858791,-0.171649143,1.348071218,1.36440793
9.232782875,0.015872169,0.29585278,1.430135131,1.460502409
9.242815875,-0.040578391,0.59347117,1.292091489,1.422446853
9.252847875,0.035276957,0.809477806,0.954161525,1.251767949
9.262880875,0.126659706,0.964902878,0.555386126,1.120506133
9.272913875,0.18440716,1.007777929,0.147762954,1.035111707
9.282945875,0.126519397,0.879297793,-0.175895274,0.905599754
9.292978875,-0.09213306,0.7645486,-0.272320896,0.816811932
9.303011875,-0.416221589,0.606645405,-0.253474474,0.778144182
9.313043875,-0.649525404,0.168083265,-0.151057035,0.68771612
9.323076875,-0.688391089,-0.571823716,0.077543788,0.89826371
9.333108875,-0.606601417,-1.498843193,0.377919346,1.660517759
9.343141875,-0.583846927,-2.343737364,0.62191695,2.494145697
9.353174875,-0.624678016,-2.764665604,0.796016276,2.944017737
9.363206875,-0.584145904,-2.567620277,0.926919222,2.791608778
9.373239875,-0.38624087,-2.008568525,1.060062051,2.303749353
9.383271875,-0.072264738,-1.359995842,1.24997592,1.848580721
9.393304875,0.274465531,-0.788945079,1.494238138,1.711874201
9.403337875,0.5636518,-0.36008811,1.721276045,1.846661317
9.4133695,0.717128217,-0.101650678,1.756883264,1.900327483
9.4234025,0.7433725,0.055719737,1.574731708,1.742264995
9.4334345,0.698449194,0.414596945,1.20337522,1.451838085
9.4434675,0.705112219,1.002924681,0.654357314,1.389685091
9.4535005,0.801807642,1.322724342,0.019506052,1.546892261
9.4635325,0.949557006,0.903430164,-0.234124482,1.331412349
9.4735655,0.969220698,0.203662217,-0.269744545,1.026464407
9.4835975,0.76986289,-0.538295329,-0.276199251,0.979151039
9.4936305,0.422450304,-0.96400404,-0.289751798,1.091661189
9.5036635,-0.000795846,-0.948594809,-0.394488186,1.02735275
9.5136955,-0.394855797,-0.76295197,-0.587272584,1.040622841
9.5237285,-0.71053797,-0.917733669,-0.873962641,1.452897103
9.5337605,-0.97280395,-1.209481955,-1.14760375,1.930333777
9.5437935,-1.213310242,-1.435540795,-1.319371462,2.296440762
9.5538265,-1.35703361,-1.563904881,-1.505082846,2.559807233
9.5638585,-1.346494079,-1.299322724,-1.723552346,2.543996568
9.5738915,-1.190358281,-0.779396892,-1.85071373,2.334427909
9.5839235,-1.020185232,-0.433646649,-1.88188982,2.184110029
9.5939565,-0.969723404,-0.543393076,-1.82807827,2.139511551
9.6039895,-1.029242158,-1.323954105,-1.522047639,2.264690466
9.6140215,-1.22173214,-2.328551292,-1.086869597,2.845358688
9.6240545,-1.482230783,-2.743108988,-0.612014234,3.177454395
9.6340865,-1.588277578,-2.863404989,-0.122947633,3.276710228
9.6441195,-1.464352369,-2.641169786,0.23837781,3.029344761
9.6541525,-1.183671713,-2.474304676,0.271251053,2.756236472
9.6641845,-0.993959248,-2.274779558,0.095124118,2.484275674
9.6742175,-1.02506423,-1.809600353,-0.130929515,2.083879232
9.6842495,-1.198701382,-1.049586892,-0.201700896,1.605989072
9.6942825,-1.354922414,-0.243620277,-0.149698153,1.384765368
9.7043155,-1.475086093,0.278997362,-0.217505962,1.516913759
9.7143475,-1.693532467,0.687136173,-0.506721318,1.896569226
9.7243805,-2.015078068,1.063724399,-0.884988427,2.444433213
9.7344135,-2.239654303,1.534654856,-1.221384764,2.977078713
9.7444455,-2.22697711,1.598800182,-1.435958147,3.094764106
9.7544785,-2.054230928,0.933055997,-1.483185053,2.700054833
9.7645105,-1.731511831,-0.036525264,-1.300332308,2.165717301
9.7745435,-1.376145482,-0.849254608,-1.010757208,1.906997617
9.7845755,-1.020457149,-1.520074129,-0.774191558,1.987795442
9.7946085,-0.593500435,-2.07118392,-0.589129865,2.23363372
9.8046415,-0.272339493,-2.251144648,-0.421751499,2.306446477
9.8146735,-0.111544229,-1.630402803,-0.368183881,1.675176046
9.8247065,-0.064272344,-0.579086423,-0.465153039,0.745546356
9.8347395,-0.123638995,0.212420195,-0.718878508,0.75973367
9.8447715,-0.35818696,0.264524013,-0.807034075,0.921723847
9.8548045,-0.684512079,0.138955951,-0.652857006,0.956079396
9.8648365,-0.841135383,0.350571901,-0.482937098,1.03132809
9.8748695,-0.773884177,0.919275045,-0.368605197,1.256914126
9.8849025,-0.648065627,1.557718515,-0.329494685,1.719023786
9.8949345,-0.502309442,1.842691898,-0.295191854,1.932606126
9.9049675,-0.461924106,1.832355499,-0.19923161,1.900156254
9.9149995,-0.545206547,1.690053463,-0.135074198,1.780948041
9.9250325,-0.579735041,1.651323199,-0.199604049,1.761477449
9.9350655,-0.562318206,1.816907406,-0.164181873,1.909007589
9.9450975,-0.50714004,1.943948627,-0.275668591,2.027836398
9.9551305,-0.484035522,1.668713927,-0.513915539,1.811906658
9.9651625,-0.542773902,1.113671541,-0.56267041,1.360685783
9.9751955,-0.63200444,0.507167935,-0.544938326,0.976527883
9.9852285,-0.763614118,-0.213463977,-0.616762042,1.00452417
9.9952605,-0.96854806,-0.81062299,-0.679062188,1.433987598
10.0052935,-1.214834332,-0.670364499,-0.701007664,1.554549054
10.0153255,-1.421959877,-0.490078658,-0.757230222,1.683907537
10.0253585,-1.581861615,-0.259532929,-0.617722392,1.717912822
10.0353915,-1.753806829,-0.624276519,-0.44738549,1.914605271
10.0454235,-1.901922464,-1.36708653,-0.361492693,2.370002449
10.0554565,-1.969859958,-2.100111961,-0.343154967,2.899754099
10.0654885,-1.890770912,-2.46031189,-0.362777412,3.124060929
10.0755215,-1.632822394,-2.358042717,-0.452471614,2.903653731
10.0855545,-1.31591475,-2.230806589,-0.486457944,2.635293342
10.0955865,-1.147522092,-2.247808456,-0.342248023,2.546877209
10.1056195,-1.183692694,-2.287652731,-0.072174869,2.576760102
10.1156515,-1.371854424,-2.121217251,0.150857419,2.530672865
10.1256845,-1.542773962,-1.64393127,0.129942671,2.258217575
10.1357175,-1.631563425,-0.920963168,-0.197500169,1.883926401
10.1457495,-1.73530376,-0.244264647,-0.611474156,1.856029364
10.1557825,-1.857941031,0.18713896,-0.87478435,2.062089602
10.1658145,-2.005901575,0.433785707,-0.955489457,2.263795766
10.1758475,-2.112336636,0.707405269,-1.034758449,2.456239671
10.1858805,-2.078412056,1.134184718,-1.314634085,2.708216097
10.1959125,-1.952755928,1.547152877,-1.684445739,3.00737347
10.2059455,-1.845186114,1.749284387,-1.931427479,3.192979763
10.2159775,-1.793972731,1.848905444,-2.042550087,3.287674004
10.2260105,-1.783263087,1.893665314,-2.072110891,3.32560357
10.2360435,-1.787360907,1.762429714,-2.074717045,3.256573095
10.2460755,-1.779935479,1.423109293,-2.009165764,3.038117416
10.2561085,-1.73781383,0.856300652,-1.95681715,2.753612368
10.2661405,-1.64770329,0.152701199,-1.948496103,2.556341302
10.2761735,-1.470054746,-0.271483123,-2.024667263,2.516752186
10.2862065,-1.34256506,-0.113002159,-2.207959652,2.586568432
10.2962385,-1.46414578,0.713471293,-2.452115059,2.943744624
10.3062715,-1.75236392,1.603058457,-2.681135893,3.581768474
10.3163035,-2.134079933,2.125869036,-2.764647722,4.088629764
10.3263365,-2.368552446,2.088438034,-2.727219582,4.172450211
10.3363695,-2.461410999,1.283862591,-2.555083275,3.772969361
10.3464015,-2.442470074,0.467853576,-2.328632355,3.406915859
10.3564345,-2.338202953,-0.200563088,-2.1170156,3.160565401
10.3664665,-1.989617467,-0.655540943,-1.755889177,2.73339686
10.3764995,-1.505772829,-0.840127587,-1.432201147,2.241509826
10.3865325,-1.062534094,-0.80103147,-1.472181797,1.984426708
10.3965645,-0.813956559,-1.21543777,-1.779593229,2.303641967
10.4065975,-0.910406113,-1.782452226,-1.721129417,2.639746522
10.41663079,-1.075461864,-1.654693246,-1.38539052,2.411210247
10.42666279,-1.092328191,-1.12694788,-1.185124636,1.966650147
10.43669579,-0.933643043,-0.498759598,-1.177087545,1.583030498
10.44672779,-0.758489251,0.141331106,-1.385320067,1.585683485
10.45676079,-0.606578767,0.654263914,-1.465564609,1.715773497
10.46679379,-0.473644614,0.730567157,-1.328361511,1.588273244
10.47682579,-0.579842925,0.405497134,-1.120756149,1.325420722
10.48685879,-0.924681008,0.24341704,-0.86949271,1.292402566
10.49689079,-1.218486786,0.52479595,-0.74927491,1.523658008
10.50692379,-1.416656613,0.943235278,-0.864351273,1.90885093
10.51695579,-1.457527637,1.28134644,-0.896070361,2.137563474
10.52698879,-1.308185577,1.640478492,-0.64841944,2.196125442
10.53702179,-1.146274209,1.778478146,-0.223102197,2.127605148
10.54705379,-1.149048328,1.513708472,0.253958762,1.917321166
10.55708679,-1.29965651,0.697360635,0.728567064,1.645061964
10.56711979,-1.451658964,-0.320932776,1.105518341,1.852695981
10.57715179,-1.512874722,-1.134190798,1.267958403,2.276597725
10.58718479,-1.342072606,-1.64582026,1.298924208,2.489394968
10.59721679,-0.967421472,-1.90808177,1.318247318,2.512858201
10.60724979,-0.632437527,-1.940592766,1.390194774,2.469517973
10.61728279,-0.559283972,-1.707937956,1.369044185,2.259232746
10.62731479,-0.771815062,-1.32200706,1.241139054,1.970742832
10.63734779,-1.213038564,-0.981999695,0.996392965,1.851643837
10.64737979,-1.673684955,-0.935829997,0.784010112,2.071634854
10.65741279,-2.144616127,-1.448126316,0.633100212,2.664069075
10.66744579,-2.79140687,-2.697144985,0.533456624,3.918050453
10.67747779,-3.498954535,-3.627645731,0.692338109,5.087418642
10.68751079,-3.910177946,-4.077420712,0.665317953,5.688365249
10.69754279,-3.871885777,-3.462342024,0.327127904,5.204452365
10.70757579,-3.500566721,-1.674001932,-0.210745931,3.885957242
10.71760779,-3.173728704,0.385135114,-0.713987768,3.275768838
10.72764079,-2.975797892,1.729428768,-0.97472018,3.577202313
10.73767379,-2.750884295,2.758366585,-1.06391418,4.038299642
10.74770579,-2.289531469,3.885274649,-1.223088264,4.672607232
10.75773879,-1.807428002,4.521845818,-1.393384337,5.065116533
10.76777179,-1.582303047,4.18430233,-1.489067554,4.714805521
10.77780379,-1.580904603,3.446510315,-1.310122371,4.011746919
10.78783679,-1.753502011,2.267958641,-0.769376099,2.96822258
10.79786879,-1.812016726,0.892602384,-0.076070271,2.021368427
10.80790179,-1.447229743,-0.142412081,0.224505395,1.471447519
10.81793479,-0.907411516,0.590937555,-0.003267581,1.082872813
10.82796679,-0.854888022,2.104492664,-0.312884808,2.292950023
10.83799979,-1.15864718,2.611912966,-0.358494908,2.879769301
10.84803179,-1.477012873,2.448465824,-0.504282355,2.903593052
10.85806479,-1.749693751,1.810451746,-0.771091402,2.633200657
10.86809779,-1.89103663,1.267400265,-0.928187013,2.458425125
10.87812979,-2.00090456,1.857803583,-0.821169436,2.851205439
10.88816279,-2.515403509,4.19824791,-0.635750115,4.935252631
10.89819479,-3.420218945,7.429670334,-0.498769045,8.194307137
10.90822779,-3.91453743,8.049588203,-0.202406362,8.953236391
10.91826079,-4.174731255,6.070958138,0.118605733,7.368784233
10.92829279,-4.222298622,3.809463739,0.443366766,5.704068173
10.93832579,-3.686274052,1.19674933,0.977467716,3.997032459
10.94835779,-2.894284725,-0.60047549,1.598442435,3.360427518
10.95839079,-2.362313986,-1.270101786,2.006472111,3.349569561
10.96842379,-2.090347767,-1.753911614,2.082087517,3.432324018
10.97845579,-1.809356928,-2.246252298,1.923171282,3.466700111
10.98848879,-1.382477283,-2.709852457,1.659636497,3.465391332
10.99852079,-0.810595036,-3.796352386,1.430552959,4.13712914
11.00855379,-0.24640955,-5.039926529,1.094181299,5.163217001
11.01858679,0.171674505,-5.679145813,0.847025573,5.744529713
11.02861879,0.522733808,-5.449924946,0.828227937,5.537228013
11.03865179,0.650237143,-5.421720982,0.983268917,5.548394768
11.04868379,0.353990644,-5.250492096,1.247543216,5.408265961
11.05871679,-0.303889215,-3.363236189,1.84193635,3.846613554
11.06874979,-1.364500284,-0.779776454,2.718823433,3.140368323
11.07878179,-1.566574812,1.551080465,3.217176914,3.90003007
11.08881479,-1.07347405,2.95809865,2.20345664,3.841603223
11.09884679,-0.345756739,3.154792547,0.203444585,3.180197075
11.10887979,0.202844799,2.858252764,-0.854832232,2.990232937
11.11891279,0.357042342,2.749959707,-0.789209545,2.883159609
11.12894479,0.454387814,2.730653286,-0.588331044,2.830029871
11.13897779,0.399482459,3.079142332,-0.388422459,3.129149364
11.14900979,-0.256296694,3.585687637,0.119684719,3.596827527
11.15904279,-0.984812141,3.715764046,0.89041549,3.945832883
11.16907579,-1.322130919,4.043489933,1.343590021,4.461286266
11.17910779,-1.526534081,4.167169094,1.600341439,4.717700423
11.18914079,-1.812940836,4.005705833,1.836131215,4.764851681
11.19917279,-1.902464867,3.775453091,1.832650661,4.607822377
11.20920579,-1.968375683,3.296612978,1.58174932,4.152600494
11.21923779,-2.143709898,2.814079762,1.198049068,3.73495095
11.22927079,-2.341368675,2.43381381,0.729217708,3.455027555
11.23930379,-2.388811111,2.122763395,0.132420868,3.19844935
11.24933579,-2.420739412,1.761405945,-0.336362183,3.012585223
11.25936879,-2.423298836,1.458255291,-0.609934866,2.893251853
11.26940079,-2.435768604,1.506348372,-0.673014224,2.94193852
11.27943379,-2.584899902,2.023056984,-0.65140909,3.346460947
11.28946679,-3.02055788,2.771934986,-0.648562551,4.150665833
11.29949879,-3.581445694,3.144849777,-0.720606387,4.820384522
11.30953179,-4.11619091,3.584821463,-0.617057622,5.493153251
11.31956479,-3.413160086,3.88746357,0.710448265,5.221759427
11.32959679,-1.846737027,4.900338173,2.328550577,5.731134237
11.33962979,-3.065696955,7.251539707,3.075335979,8.452278825
11.34966179,-4.535827637,7.026400089,3.2886374,8.986610402
11.35969479,-4.47478199,3.864084244,1.807487011,6.182380625
11.36972779,-3.602810621,0.033065036,-1.763187289,4.011255051
11.37975979,-2.344562531,-2.900530338,-6.580055714,7.563543012
11.38979279,-1.684106827,-3.670373678,-13.25794411,13.85932685
11.39982479,-4.10358572,-0.420952678,-15.46986961,16.01041795
11.40985779,-6.160392284,1.321713209,1.888564825,6.57754027
11.41989092,-9.956930161,-0.720055699,-2.759975195,10.35743219
11.42992292,-13.33338451,2.481140852,-6.184514046,14.90581821
11.43995592,-12.95682621,10.2168808,-9.800078392,19.191288
11.44998792,-8.760145187,6.704514503,-9.618337631,14.63567823
11.46002092,-3.492752314,-1.492470145,-5.823107243,6.952363901
11.47005392,1.448090434,-11.3321104,-0.978588283,11.46609468
11.48008592,1.560165048,-13.26569939,-1.0562253,13.39882484
11.49011892,-2.129172087,-14.02621078,-2.949867725,14.49033065
11.50015092,-5.047712326,-10.96150017,-0.881847501,12.10006366
11.51018392,-5.261675358,-4.550554276,1.437538743,7.103470238
11.52021692,-4.202342987,1.709914565,2.229086161,5.054930218
11.53024892,-3.170561314,4.594622135,2.868250132,6.276134991
11.54028192,-2.003324509,5.808859348,2.66417861,6.697313169
11.55031392,-1.897471189,4.235554695,2.216021538,5.143060562
11.56034692,-0.849679411,3.277013302,1.653494358,3.767600679
11.57037992,1.14131999,3.943350077,1.561328292,4.392080052
11.58041192,2.123843908,3.976091862,2.126982927,4.984383193
11.59044492,2.637547255,3.339276791,2.642875195,5.009212942
11.60047692,2.942289352,2.471491575,3.064254522,4.914772937
11.61050992,3.074995041,1.544720531,3.378435135,4.822403963
11.62054292,3.09757638,0.697379947,3.604199648,4.803287762
11.63057492,3.058676243,-0.017031422,3.753713369,4.842122932
11.64060792,2.864889145,-0.532260954,3.822697878,4.806652744
11.65063992,2.386095047,-0.845993102,3.801125765,4.567024303
11.66067292,1.567596555,-0.850117266,3.673809052,4.083739863
11.67070592,0.327653974,-0.889355123,3.415679693,3.544739402
11.68073792,-0.896465063,-0.942078531,3.111318827,3.372160496
11.69077092,-1.751357436,-0.792422533,2.852854013,3.440052669
11.70080292,-2.233464479,-0.396163046,2.694211006,3.521942885
11.71083592,-2.507907867,-0.035422713,2.569736004,3.590877298
11.72086892,-2.66181469,0.169682771,2.487312555,3.647022543
11.73090092,-2.680829048,0.108520605,2.48205471,3.655026223
11.74093392,-2.673137426,0.009762336,2.487603426,3.651565392
11.75096592,-2.666372776,-0.084180668,2.494789839,3.652479501
11.76099892,-2.652058363,-0.17369327,2.500632524,3.649211687
11.77103192,-2.633865356,-0.269790143,2.508531809,3.647295611
11.78106392,-2.612294436,-0.36393556,2.517147541,3.645896742
11.79109692,-2.590611935,-0.460235268,2.526242018,3.647599955
11.80112892,-2.562506676,-0.559787691,2.535477638,3.648074777
11.81116192,-2.538798571,-0.661672771,2.547435522,3.656875275
11.82119392,-2.509884596,-0.753009856,2.557272673,3.661446169
11.83122692,-2.480323792,-0.842321932,2.574026108,3.672481825
11.84125992,-2.447920561,-0.928708255,2.586402178,3.680256828
11.85129192,-2.688837051,-0.434018225,2.619756937,3.779066408
11.86132492,-8.159029961,9.420513153,2.549713612,12.72072629
11.87135792,-10.30265999,12.48311138,2.811221123,16.42789812
11.88138992,-13.72793961,16.67178726,3.092692614,21.8167267
11.89142292,-13.44361496,16.3231926,1.502471924,21.19987787
11.90145492,-4.480382442,7.525341511,0.439205855,8.76912159
11.91148792,-5.371843338,-7.238048553,-2.718575001,9.414706461
11.92151992,-6.646226406,-25.33506775,-5.181095123,26.69984513
11.93155292,13.49359035,-5.319654465,-1.38096869,14.56992721
11.94158592,19.30884171,7.749836922,-2.10203433,20.91195564
11.95161792,20.16296387,4.813073158,-1.373368621,20.77491099
11.96165092,17.01456261,-1.992697597,-1.568574548,17.20251756
11.97168392,12.99244118,1.823262334,-1.430796027,13.19753729
11.98171592,12.03908348,2.842555761,-1.194547534,12.42765457
11.99174892,9.634318352,1.10819757,-0.797873497,9.730611187
12.00178092,6.12914896,0.831498683,-0.705288708,6.225374623
12.01181392,2.279739618,0.988375425,-0.691757262,2.579268659
12.02184592,-0.931858599,0.605257869,-0.927125573,1.447155612
12.03187892,-2.922774792,0.665848851,-0.801300585,3.102909893
12.04191192,-4.050534248,0.422387749,-0.429962158,4.095132057
12.05194392,-4.937909603,-0.021298729,-0.045529678,4.938165432
12.06197692,-6.006140709,-0.143761262,0.092356816,6.00857082
12.07200892,-7.508718014,0.317934811,-0.02559872,7.515489608
12.08204192,-8.811079025,1.423045993,-0.467213124,8.937475124
12.09207492,-9.771514893,1.654472113,-1.120905995,9.973776191
12.10210692,-10.86543846,1.84198153,-1.528148651,11.12591062
12.11213992,-12.31048775,2.397549868,-1.841065884,12.67619334
12.12217292,-13.51881981,4.153386593,-1.935626745,14.27430419
12.13220492,-4.836321354,2.89496088,0.180560842,5.639450767
12.14223792,5.275454521,-1.963798523,-0.225480676,5.63362819
12.15226992,5.540647507,-2.321532965,-0.40437451,6.020947504
12.16230292,3.943753481,2.174408913,0.232049868,4.509444842
12.17233592,4.037584305,4.339259624,0.02133603,5.927201391
12.18236792,4.143840313,4.479351521,0.091989428,6.102824317
12.19240092,4.098888874,4.455244064,0.195152298,6.057076365
12.20243292,2.934818029,2.740146399,-0.278205127,4.02479282
12.21246592,1.301165938,0.075889118,-0.277415663,1.332573228
12.22249892,0.280452222,-1.515229464,-0.401251048,1.592349264
12.23253092,0.172412202,-1.670920372,-0.403761059,1.727635335
12.24256392,-0.129864559,-1.175816894,-0.543103218,1.301680174
12.25259592,-1.056091189,0.387848973,-0.916631699,1.451195747
12.26262892,-1.897923827,1.924293637,-1.25259459,2.978928341
12.27266092,-2.301697731,2.845372915,-1.458022475,3.939516342
12.28269392,-2.401074409,3.184426069,-1.577069998,4.288691816
12.29272692,-2.517663956,3.40418148,-1.697450519,4.561624887
12.30275892,-2.81058383,3.615962982,-1.881249905,4.951128251
12.31279192,-3.432993412,3.605437517,-2.121248245,5.411498644
12.32282392,-4.341477871,2.676171064,-2.28054595,5.586699518
12.33285692,-5.727665424,0.556282461,-2.386228561,6.229742221
12.34288992,-6.525882244,-0.628407121,-2.414656162,6.986601388
12.35292192,-6.707284451,-0.765578568,-2.417073488,7.170496461
12.36295492,-6.805352688,-0.772978425,-2.720569372,7.369655254
12.37298692,-5.447161198,-4.577615738,-2.065978527,7.409075397
12.38301992,-1.229043126,-11.68898773,1.050363421,11.8002646
12.39305292,-0.070293397,-6.69897604,0.348255694,6.708390505
12.40308492,0.824781478,1.530974388,0.888957262,1.95304687
12.41311792,1.819747925,5.717853546,1.027233005,6.087736799
12.42314925,2.921095371,4.95179081,0.016828902,5.749201127
12.43318225,2.603289604,4.074777603,-0.776204288,4.897287247
12.44321525,2.305933714,3.424612761,-0.935617328,4.233282726
12.45324725,2.15133667,3.091872692,-0.945026338,3.88342645
12.46328025,2.041881084,2.829647303,-0.944279611,3.614947607
12.47331225,1.868967772,2.494637728,-1.011876822,3.277217208
12.48334525,-0.979547381,-0.506252289,-1.792155027,2.104192029
12.49337825,-2.816857576,-4.21495533,-1.498024702,5.286266456
12.50341025,-2.048377514,-6.695784569,-0.122377582,7.003167691
12.51344325,-2.135161638,-6.360404491,0.179483056,6.711622359
12.52347625,-2.793198109,-3.205020428,-0.181164339,4.255224099
12.53350825,-2.090786934,-3.285102606,-0.159298196,3.89726379
12.54354125,-1.469476581,-3.018521786,-0.016045958,3.357244803
12.55357325,-1.095824361,-2.53164649,-0.109809205,2.76081927
12.56360625,-1.170940876,-1.121763945,-0.201722607,1.634059024
12.57363825,-1.08467412,0.671134591,-0.190213621,1.289620412
12.58367125,-0.279924363,1.605893493,-0.118772201,1.634429073
12.59370425,0.664223254,2.445404053,-0.087498702,2.535517607
12.60373625,1.253252268,3.159227133,-0.007177233,3.398736359
12.61376925,1.419394016,3.916067123,0.048377514,4.165645385
12.62380125,1.603258967,4.63636446,0.076866679,4.906345199
12.63383425,2.035603523,4.00268507,0.1624154,4.493500666
12.64386725,1.777921081,2.87581706,0.312742055,3.395457955
12.65389925,0.788013876,1.883555293,0.261908561,2.05848063
12.66393225,0.321163654,1.285958171,0.113716163,1.330325477
12.67396425,0.174568117,1.150108576,-0.027836438,1.163614468
12.68399725,0.416333616,0.341904223,0.147957489,0.558680227
12.69403025,0.21522446,-0.333292604,0.1323535,0.418237942
12.70406225,-0.530350089,-1.450474024,-0.165779397,1.553263957
12.71409525,-0.84814322,-2.421617985,-0.056930799,2.566480411
12.72412725,-0.740596771,-3.027613878,0.04860308,3.117257069
12.73416025,-0.804676592,-3.0075562,-0.074050941,3.114222577
12.74419325,-0.901797831,-2.840808392,0.046181995,2.980866388
12.75422525,-1.052264571,-2.272217751,0.079091206,2.505292329
12.76425825,-0.951678276,-2.144748926,0.171827003,2.352692929
12.77429025,-0.665808082,-2.304439783,0.386100292,2.429571269
12.78432325,-0.146676287,-2.976663113,0.377843678,3.004131
12.79435625,-0.213668153,-2.375510454,0.133226752,2.388818404
12.80438825,-0.540009022,-1.336170673,-0.028857222,1.441455706
12.81442125,-0.369325101,-1.33346796,0.018671537,1.383794225
12.82445325,-0.094002448,-1.329630256,0.065981269,1.33458106
12.83448625,0.138426796,-1.201889038,0.052756678,1.210984106
12.84451925,0.223171234,-0.893049419,0.019788876,0.920724858
12.85455125,0.267513216,-0.734685779,0.091392361,0.787196975
12.86458425,0.060884953,0.137768745,0.447406113,0.472079903
12.87461625,-0.32876578,1.190535784,0.396922201,1.297308608
12.88464925,0.109644063,0.321575642,0.560357451,0.655311519
12.89468225,0.837940037,-1.278269529,0.913676739,1.780708196
12.90471425,0.946810842,-1.890208006,1.09112668,2.37905328
12.91474725,0.188335672,-1.459080458,0.792533159,1.671075975
12.92477925,-0.737807334,-0.888022542,0.212459385,1.173917666
12.93481225,-0.660903633,-2.555489779,0.351231784,2.662834089
12.94484525,-1.201027989,-2.251726389,0.323117048,2.572381113
12.95487725,-1.667812467,-1.720351577,0.387151331,2.427157623
12.96491025,-1.776496291,-1.807363987,0.043459982,2.534638519
12.97494225,-1.41963315,-2.837829828,0.187719286,3.1786593
12.98497525,-1.451719999,-3.063183308,0.177470908,3.39441878
12.99500825,-2.019993544,-2.123908043,0.206357166,2.938357121
13.00504025,-2.000359535,-1.808909416,0.197949827,2.704214429
13.01507325,-1.076573849,-1.038961649,0.07979282,1.498272156
13.02510525,-0.197146371,0.615586519,0.196643278,0.675634541
13.03513825,0.181164175,1.643554091,0.286284745,1.678108895
13.04517125,0.169842541,1.963069677,0.413520187,2.013327592
13.05520325,-0.028007349,1.139528275,0.555783093,1.268149812
13.06523625,-0.300769925,0.453630298,0.454989851,0.70940733
13.07526825,-0.733866692,-0.457270294,0.262190193,0.903548638
13.08530125,-1.192674994,-0.53916353,0.160668895,1.318705975
13.09533425,-1.152317286,-0.712646306,0.118929833,1.360089772
13.10536625,-0.71504426,-0.389112711,0.175308675,0.832724521
13.11539925,-0.084641546,-0.223824903,0.17939651,0.29907338
13.12543125,0.292247653,-0.241487265,0.080446497,0.38755184
13.13546425,0.239609256,-0.346809626,0.148866832,0.447046805
13.14549725,0.016688554,-0.441064477,0.143639043,0.464164362
13.15552925,-0.110533372,-0.717689872,0.050507508,0.727906166
13.16556225,-0.01291946,-1.401189685,0.096828133,1.404590735
13.17559425,0.171539664,-1.690909624,0.015906649,1.699662977
13.18562725,0.294735611,-1.778279424,0.090445064,1.804806665
13.19566025,0.34245798,-1.549960375,0.019434405,1.587460969
13.20569225,0.369197995,-1.233154655,-0.016176319,1.287338042
13.21572525,0.474565595,-1.06032598,-0.011458788,1.161737919
13.22575725,0.486655533,-0.734462917,-0.046722237,0.882299468
13.23579025,0.636462748,-1.151527524,-0.128596455,1.321982419
13.24582325,0.58056432,-1.052016616,-0.02312064,1.201802169
13.25585525,0.62684089,-0.876671195,-0.146894917,1.087685617
13.26588825,0.612891257,-1.123369694,-0.220729739,1.298582604
